TUCASEID,newAct,remote,TUACTDUR24
20180403181185,Eating & Drinking,Non-remote,90.0
20180403181185,Exercising,Non-remote,0.0
20180403181185,Sleeping,Non-remote,637.0
20180403181185,Socialising & relaxing,Non-remote,230.0
20180403181185,Travelling,Non-remote,75.0
20180403181185,Working,Non-remote,320.0
20180403181188,Doing housework,Non-remote,0.0
20180403181188,Eating & Drinking,Non-remote,80.0
20180403181188,Exercising,Non-remote,0.0
20180403181188,Sleeping,Non-remote,420.0
20180403181188,Socialising & relaxing,Non-remote,260.0
20180403181188,Travelling,Non-remote,110.0
20180403181188,Working,Non-remote,474.0
20180403181190,Doing housework,Non-remote,0.0
20180403181190,Eating & Drinking,Non-remote,150.0
20180403181190,Exercising,Non-remote,0.0
20180403181190,Sleeping,Non-remote,405.0
20180403181190,Socialising & relaxing,Non-remote,533.0
20180403181190,Travelling,Non-remote,31.0
20180403181190,Working,Non-remote,231.0
20180403181288,Doing housework,Non-remote,60.0
20180403181288,Eating & Drinking,Non-remote,65.0
20180403181288,Exercising,Non-remote,0.0
20180403181288,Sleeping,Non-remote,460.0
20180403181288,Socialising & relaxing,Non-remote,340.0
20180403181288,Travelling,Non-remote,20.0
20180403181288,Working,Non-remote,400.0
20180403181312,Doing housework,Non-remote,0.0
20180403181312,Eating & Drinking,Non-remote,135.0
20180403181312,Exercising,Non-remote,0.0
20180403181312,Sleeping,Non-remote,505.0
20180403181312,Socialising & relaxing,Non-remote,180.0
20180403181312,Travelling,Non-remote,20.0
20180403181312,Working,Non-remote,545.0
20180403181327,Doing housework,Non-remote,0.0
20180403181327,Eating & Drinking,Non-remote,35.0
20180403181327,Exercising,Non-remote,0.0
20180403181327,Sleeping,Non-remote,480.0
20180403181327,Socialising & relaxing,Non-remote,195.0
20180403181327,Travelling,Non-remote,90.0
20180403181327,Working,Non-remote,640.0
20180403181340,Doing housework,Non-remote,126.0
20180403181340,Eating & Drinking,Non-remote,75.0
20180403181340,Exercising,Non-remote,0.0
20180403181340,Sleeping,Non-remote,510.0
20180403181340,Socialising & relaxing,Non-remote,55.0
20180403181340,Travelling,Non-remote,32.0
20180403181340,Working,Non-remote,480.0
20180403181342,Doing housework,Non-remote,0.0
20180403181342,Eating & Drinking,Non-remote,60.0
20180403181342,Exercising,Non-remote,0.0
20180403181342,Sleeping,Non-remote,595.0
20180403181342,Socialising & relaxing,Non-remote,20.0
20180403181342,Travelling,Non-remote,99.0
20180403181342,Working,Non-remote,365.0
20180403181344,Doing housework,Non-remote,35.0
20180403181344,Eating & Drinking,Non-remote,15.0
20180403181344,Exercising,Non-remote,0.0
20180403181344,Sleeping,Non-remote,450.0
20180403181344,Socialising & relaxing,Non-remote,122.0
20180403181344,Travelling,Non-remote,66.0
20180403181344,Working,Non-remote,554.0
20180403181349,Doing housework,Non-remote,15.0
20180403181349,Eating & Drinking,Non-remote,20.0
20180403181349,Exercising,Non-remote,0.0
20180403181349,Sleeping,Non-remote,350.0
20180403181349,Socialising & relaxing,Non-remote,0.0
20180403181349,Travelling,Non-remote,74.0
20180403181349,Working,Non-remote,525.0
20180403181353,Doing housework,Non-remote,0.0
20180403181353,Eating & Drinking,Non-remote,135.0
20180403181353,Exercising,Non-remote,0.0
20180403181353,Sleeping,Non-remote,600.0
20180403181353,Socialising & relaxing,Non-remote,180.0
20180403181353,Travelling,Non-remote,60.0
20180403181353,Working,Non-remote,405.0
20180403181362,Doing housework,Non-remote,0.0
20180403181362,Eating & Drinking,Non-remote,60.0
20180403181362,Exercising,Non-remote,0.0
20180403181362,Sleeping,Non-remote,240.0
20180403181362,Socialising & relaxing,Non-remote,450.0
20180403181362,Travelling,Non-remote,50.0
20180403181362,Working,Non-remote,350.0
20180403181383,Doing housework,Non-remote,0.0
20180403181383,Eating & Drinking,Non-remote,0.0
20180403181383,Exercising,Non-remote,0.0
20180403181383,Sleeping,Non-remote,540.0
20180403181383,Socialising & relaxing,Non-remote,310.0
20180403181383,Travelling,Non-remote,65.0
20180403181383,Working,Non-remote,480.0
20180403181407,Doing housework,Remote,0.0
20180403181407,Eating & Drinking,Remote,30.0
20180403181407,Exercising,Remote,0.0
20180403181407,Sleeping,Remote,390.0
20180403181407,Socialising & relaxing,Remote,350.0
20180403181407,Travelling,Remote,75.0
20180403181407,Working,Remote,485.0
20180403181417,Doing housework,Non-remote,0.0
20180403181417,Eating & Drinking,Non-remote,65.0
20180403181417,Exercising,Non-remote,0.0
20180403181417,Sleeping,Non-remote,480.0
20180403181417,Socialising & relaxing,Non-remote,90.0
20180403181417,Travelling,Non-remote,20.0
20180403181417,Working,Non-remote,535.0
20180403181426,Doing housework,Non-remote,0.0
20180403181426,Eating & Drinking,Non-remote,35.0
20180403181426,Exercising,Non-remote,0.0
20180403181426,Sleeping,Non-remote,330.0
20180403181426,Socialising & relaxing,Non-remote,155.0
20180403181426,Travelling,Non-remote,150.0
20180403181426,Working,Non-remote,550.0
20180403181459,Doing housework,Non-remote,0.0
20180403181459,Eating & Drinking,Non-remote,160.0
20180403181459,Exercising,Non-remote,0.0
20180403181459,Sleeping,Non-remote,546.0
20180403181459,Socialising & relaxing,Non-remote,25.0
20180403181459,Travelling,Non-remote,34.0
20180403181459,Working,Non-remote,582.0
20180403181462,Doing housework,Non-remote,0.0
20180403181462,Eating & Drinking,Non-remote,35.0
20180403181462,Exercising,Non-remote,80.0
20180403181462,Sleeping,Non-remote,445.0
20180403181462,Socialising & relaxing,Non-remote,15.0
20180403181462,Travelling,Non-remote,55.0
20180403181462,Working,Non-remote,625.0
20180403181477,Doing housework,Non-remote,0.0
20180403181477,Eating & Drinking,Non-remote,30.0
20180403181477,Exercising,Non-remote,0.0
20180403181477,Sleeping,Non-remote,590.0
20180403181477,Socialising & relaxing,Non-remote,285.0
20180403181477,Travelling,Non-remote,20.0
20180403181477,Working,Non-remote,500.0
20180403181499,Doing housework,Non-remote,0.0
20180403181499,Eating & Drinking,Non-remote,140.0
20180403181499,Exercising,Non-remote,0.0
20180403181499,Sleeping,Non-remote,335.0
20180403181499,Socialising & relaxing,Non-remote,150.0
20180403181499,Travelling,Non-remote,85.0
20180403181499,Working,Non-remote,580.0
20180403181508,Doing housework,Non-remote,0.0
20180403181508,Eating & Drinking,Non-remote,75.0
20180403181508,Exercising,Non-remote,0.0
20180403181508,Sleeping,Non-remote,340.0
20180403181508,Socialising & relaxing,Non-remote,269.0
20180403181508,Travelling,Non-remote,90.0
20180403181508,Working,Non-remote,540.0
20180403181511,Doing housework,Non-remote,0.0
20180403181511,Eating & Drinking,Non-remote,60.0
20180403181511,Exercising,Non-remote,150.0
20180403181511,Sleeping,Non-remote,450.0
20180403181511,Socialising & relaxing,Non-remote,60.0
20180403181511,Travelling,Non-remote,60.0
20180403181511,Working,Non-remote,600.0
20180403181519,Doing housework,Non-remote,0.0
20180403181519,Eating & Drinking,Non-remote,10.0
20180403181519,Exercising,Non-remote,0.0
20180403181519,Sleeping,Non-remote,615.0
20180403181519,Socialising & relaxing,Non-remote,30.0
20180403181519,Travelling,Non-remote,30.0
20180403181519,Working,Non-remote,695.0
20180403181550,Doing housework,Non-remote,0.0
20180403181550,Eating & Drinking,Non-remote,90.0
20180403181550,Exercising,Non-remote,0.0
20180403181550,Sleeping,Non-remote,390.0
20180403181550,Socialising & relaxing,Non-remote,140.0
20180403181550,Travelling,Non-remote,35.0
20180403181550,Working,Non-remote,485.0
20180403181588,Doing housework,Remote,0.0
20180403181588,Eating & Drinking,Remote,40.0
20180403181588,Exercising,Remote,0.0
20180403181588,Sleeping,Remote,471.0
20180403181588,Socialising & relaxing,Remote,170.0
20180403181588,Travelling,Remote,66.0
20180403181588,Working,Remote,645.0
20180403181604,Doing housework,Non-remote,0.0
20180403181604,Eating & Drinking,Non-remote,60.0
20180403181604,Exercising,Non-remote,0.0
20180403181604,Sleeping,Non-remote,480.0
20180403181604,Socialising & relaxing,Non-remote,150.0
20180403181604,Travelling,Non-remote,65.0
20180403181604,Working,Non-remote,545.0
20180403181641,Doing housework,Non-remote,0.0
20180403181641,Eating & Drinking,Non-remote,60.0
20180403181641,Exercising,Non-remote,0.0
20180403181641,Sleeping,Non-remote,510.0
20180403181641,Socialising & relaxing,Non-remote,203.0
20180403181641,Travelling,Non-remote,85.0
20180403181641,Working,Non-remote,435.0
20180403181668,Doing housework,Non-remote,0.0
20180403181668,Eating & Drinking,Non-remote,50.0
20180403181668,Exercising,Non-remote,0.0
20180403181668,Sleeping,Non-remote,600.0
20180403181668,Socialising & relaxing,Non-remote,285.0
20180403181668,Travelling,Non-remote,50.0
20180403181668,Working,Non-remote,455.0
20180403181715,Doing housework,Non-remote,5.0
20180403181715,Eating & Drinking,Non-remote,70.0
20180403181715,Exercising,Non-remote,90.0
20180403181715,Sleeping,Non-remote,522.0
20180403181715,Socialising & relaxing,Non-remote,105.0
20180403181715,Travelling,Non-remote,32.0
20180403181715,Working,Non-remote,531.0
20180403181719,Doing housework,Remote,30.0
20180403181719,Eating & Drinking,Remote,100.0
20180403181719,Exercising,Remote,0.0
20180403181719,Sleeping,Remote,390.0
20180403181719,Socialising & relaxing,Remote,180.0
20180403181719,Travelling,Remote,14.0
20180403181719,Working,Remote,640.0
20180403181748,Doing housework,Non-remote,0.0
20180403181748,Eating & Drinking,Non-remote,60.0
20180403181748,Exercising,Non-remote,0.0
20180403181748,Sleeping,Non-remote,450.0
20180403181748,Socialising & relaxing,Non-remote,65.0
20180403181748,Travelling,Non-remote,60.0
20180403181748,Working,Non-remote,495.0
20180403181753,Doing housework,Non-remote,5.0
20180403181753,Eating & Drinking,Non-remote,100.0
20180403181753,Exercising,Non-remote,0.0
20180403181753,Sleeping,Non-remote,405.0
20180403181753,Socialising & relaxing,Non-remote,95.0
20180403181753,Travelling,Non-remote,40.0
20180403181753,Working,Non-remote,578.0
20180403181761,Doing housework,Non-remote,0.0
20180403181761,Eating & Drinking,Non-remote,75.0
20180403181761,Exercising,Non-remote,0.0
20180403181761,Sleeping,Non-remote,435.0
20180403181761,Socialising & relaxing,Non-remote,141.0
20180403181761,Travelling,Non-remote,195.0
20180403181761,Working,Non-remote,455.0
20180403181778,Doing housework,Non-remote,0.0
20180403181778,Eating & Drinking,Non-remote,170.0
20180403181778,Exercising,Non-remote,0.0
20180403181778,Sleeping,Non-remote,451.0
20180403181778,Socialising & relaxing,Non-remote,210.0
20180403181778,Travelling,Non-remote,84.0
20180403181778,Working,Non-remote,435.0
20180403181779,Doing housework,Non-remote,0.0
20180403181779,Eating & Drinking,Non-remote,90.0
20180403181779,Exercising,Non-remote,0.0
20180403181779,Sleeping,Non-remote,435.0
20180403181779,Socialising & relaxing,Non-remote,135.0
20180403181779,Travelling,Non-remote,85.0
20180403181779,Working,Non-remote,470.0
20180403181797,Doing housework,Non-remote,0.0
20180403181797,Eating & Drinking,Non-remote,35.0
20180403181797,Exercising,Non-remote,0.0
20180403181797,Sleeping,Non-remote,405.0
20180403181797,Socialising & relaxing,Non-remote,155.0
20180403181797,Travelling,Non-remote,30.0
20180403181797,Working,Non-remote,685.0
20180403181798,Doing housework,Non-remote,0.0
20180403181798,Eating & Drinking,Non-remote,30.0
20180403181798,Exercising,Non-remote,30.0
20180403181798,Sleeping,Non-remote,470.0
20180403181798,Socialising & relaxing,Non-remote,165.0
20180403181798,Travelling,Non-remote,157.0
20180403181798,Working,Non-remote,503.0
20180403181814,Doing housework,Non-remote,0.0
20180403181814,Eating & Drinking,Non-remote,102.0
20180403181814,Exercising,Non-remote,0.0
20180403181814,Sleeping,Non-remote,538.0
20180403181814,Socialising & relaxing,Non-remote,58.0
20180403181814,Travelling,Non-remote,100.0
20180403181814,Working,Non-remote,450.0
20180403181838,Doing housework,Non-remote,0.0
20180403181838,Eating & Drinking,Non-remote,35.0
20180403181838,Exercising,Non-remote,310.0
20180403181838,Sleeping,Non-remote,330.0
20180403181838,Socialising & relaxing,Non-remote,460.0
20180403181838,Travelling,Non-remote,60.0
20180403181838,Working,Non-remote,180.0
20180403181845,Doing housework,Non-remote,0.0
20180403181845,Eating & Drinking,Non-remote,65.0
20180403181845,Exercising,Non-remote,0.0
20180403181845,Sleeping,Non-remote,435.0
20180403181845,Socialising & relaxing,Non-remote,80.0
20180403181845,Travelling,Non-remote,75.0
20180403181845,Working,Non-remote,522.0
20180403181851,Doing housework,Non-remote,0.0
20180403181851,Eating & Drinking,Non-remote,26.0
20180403181851,Exercising,Non-remote,0.0
20180403181851,Sleeping,Non-remote,510.0
20180403181851,Socialising & relaxing,Non-remote,105.0
20180403181851,Travelling,Non-remote,72.0
20180403181851,Working,Non-remote,625.0
20180403181861,Doing housework,Non-remote,0.0
20180403181861,Eating & Drinking,Non-remote,15.0
20180403181861,Exercising,Non-remote,0.0
20180403181861,Sleeping,Non-remote,450.0
20180403181861,Socialising & relaxing,Non-remote,455.0
20180403181861,Travelling,Non-remote,245.0
20180403181861,Working,Non-remote,28.0
20180403181864,Doing housework,Non-remote,0.0
20180403181864,Eating & Drinking,Non-remote,80.0
20180403181864,Exercising,Non-remote,0.0
20180403181864,Sleeping,Non-remote,450.0
20180403181864,Socialising & relaxing,Non-remote,180.0
20180403181864,Travelling,Non-remote,90.0
20180403181864,Working,Non-remote,505.0
20180403181865,Doing housework,Remote,0.0
20180403181865,Eating & Drinking,Remote,60.0
20180403181865,Exercising,Remote,0.0
20180403181865,Sleeping,Remote,390.0
20180403181865,Socialising & relaxing,Remote,75.0
20180403181865,Travelling,Remote,210.0
20180403181865,Working,Remote,300.0
20180403181912,Doing housework,Non-remote,0.0
20180403181912,Eating & Drinking,Non-remote,105.0
20180403181912,Exercising,Non-remote,0.0
20180403181912,Sleeping,Non-remote,510.0
20180403181912,Socialising & relaxing,Non-remote,165.0
20180403181912,Travelling,Non-remote,85.0
20180403181912,Working,Non-remote,485.0
20180403181931,Doing housework,Non-remote,0.0
20180403181931,Eating & Drinking,Non-remote,30.0
20180403181931,Exercising,Non-remote,0.0
20180403181931,Sleeping,Non-remote,510.0
20180403181931,Socialising & relaxing,Non-remote,160.0
20180403181931,Travelling,Non-remote,60.0
20180403181931,Working,Non-remote,575.0
20180403181984,Doing housework,Non-remote,0.0
20180403181984,Eating & Drinking,Non-remote,30.0
20180403181984,Exercising,Non-remote,0.0
20180403181984,Sleeping,Non-remote,615.0
20180403181984,Socialising & relaxing,Non-remote,60.0
20180403181984,Travelling,Non-remote,120.0
20180403181984,Working,Non-remote,480.0
20180403181988,Doing housework,Non-remote,0.0
20180403181988,Eating & Drinking,Non-remote,70.0
20180403181988,Exercising,Non-remote,0.0
20180403181988,Sleeping,Non-remote,420.0
20180403181988,Socialising & relaxing,Non-remote,90.0
20180403181988,Travelling,Non-remote,75.0
20180403181988,Working,Non-remote,540.0
20180403182015,Doing housework,Non-remote,0.0
20180403182015,Eating & Drinking,Non-remote,30.0
20180403182015,Exercising,Non-remote,0.0
20180403182015,Sleeping,Non-remote,560.0
20180403182015,Socialising & relaxing,Non-remote,120.0
20180403182015,Travelling,Non-remote,20.0
20180403182015,Working,Non-remote,590.0
20180403182027,Doing housework,Non-remote,0.0
20180403182027,Eating & Drinking,Non-remote,30.0
20180403182027,Exercising,Non-remote,0.0
20180403182027,Sleeping,Non-remote,505.0
20180403182027,Socialising & relaxing,Non-remote,60.0
20180403182027,Travelling,Non-remote,167.0
20180403182027,Working,Non-remote,608.0
20180403182038,Doing housework,Remote,4.0
20180403182038,Eating & Drinking,Remote,37.0
20180403182038,Exercising,Remote,0.0
20180403182038,Sleeping,Remote,540.0
20180403182038,Socialising & relaxing,Remote,120.0
20180403182038,Travelling,Remote,0.0
20180403182038,Working,Remote,739.0
20180403182053,Doing housework,Non-remote,0.0
20180403182053,Eating & Drinking,Non-remote,15.0
20180403182053,Exercising,Non-remote,50.0
20180403182053,Sleeping,Non-remote,410.0
20180403182053,Socialising & relaxing,Non-remote,193.0
20180403182053,Travelling,Non-remote,95.0
20180403182053,Working,Non-remote,505.0
20180403182067,Doing housework,Non-remote,0.0
20180403182067,Eating & Drinking,Non-remote,0.0
20180403182067,Exercising,Non-remote,0.0
20180403182067,Sleeping,Non-remote,510.0
20180403182067,Socialising & relaxing,Non-remote,150.0
20180403182067,Travelling,Non-remote,60.0
20180403182067,Working,Non-remote,540.0
20180403182110,Doing housework,Non-remote,0.0
20180403182110,Eating & Drinking,Non-remote,18.0
20180403182110,Exercising,Non-remote,0.0
20180403182110,Sleeping,Non-remote,345.0
20180403182110,Socialising & relaxing,Non-remote,309.0
20180403182110,Travelling,Non-remote,20.0
20180403182110,Working,Non-remote,525.0
20180403182154,Doing housework,Non-remote,0.0
20180403182154,Eating & Drinking,Non-remote,45.0
20180403182154,Exercising,Non-remote,70.0
